10/19/2021 19:07:54,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Agree,"Change the format back to how the ""old linter"" printed out the code standard violations. I understand that it is supposed to emulate a compiler output but the previous linter output was significantly easier to read and understand what the problem is and what standard is being violated.","For some reason it seems like the linter has 2 standards that kind of battle with each other and end up requiring a code change that looks ridiculous. The code standards are the no following white spaces and whitespaces after separating commas. If a comma is the last character of a line that needs shortened due to line length these 2 standards cause issues. The only way that I have found to satisfy both is as follows:

function(arg1, arg2, arg3
                , arg4, arg5);

which looks ridiculous but I haven't found a better looking and consistent fix to this problem.

Follow up issue I have with the code standard, what is the issue with the following whitespace? Why does it matter? It doesn't effect readability in any way and if it doesn't cause issues with line length why would the existence of a space at the end of a line cause any issues what so ever.","Yes BUT a very loose one. The coding standard for this course is honestly ridiculously complex. I understand that it is to try and improve readability of the code and make it look more professional but for me personally I whole heartedly believe that my code looks more professional and readable before I have to make 30 changes to formatting. And sometimes I run into issues were it complains about a line being too long and there is no simple way for me to short that line and still be readable so I end up having to go and abbreviate variable names to try and shave off a few characters. 

I understand that there are people that need some sort of standard for when they write code to make it look coherent, but to the people that write good looking, professional, AND WORKING code but follow a slightly different set of rules. It is extremely frustrating to then have to go back and modify the look of the code just slightly to meet some imaginary standard that has nothing to do with the functionality of the code in any way.","The code standard needs to be changed to be less strict and more based in logic and reality 
(or removed all together) because it doesn't always have the intended outcome if multiple standards conflict with each other. It just makes the programmer's life more miserable after making functional code."
10/19/2021 19:37:37,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Neutral,all good,no,I learn this standard only,no
10/19/2021 19:39:08,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Strongly agree,,,"Not really, it just doesn't feel great to lose points because working code doesn't follow a standard with some annoying rules",
10/19/2021 21:56:32,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Strongly disagree,More understandable descriptions,Add more cases/examples,"Yes, because it helps the coder, the grader, and maybe even the user read the code better",
10/19/2021 22:18:31,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Strongly Agree,Agree,"I think that integrating more of the code standard into the linter would be helpful. However, I understand some of the standard is subjective and therefore difficult to automate. Beyond this I would suggest possibly showing examples for vague errors such as ""comment footer malformed"". ","I think the code standard itself is fantastic, but the grading of it is frustrating. This may make people view the code standard as a burden rather than a powerful way to improve themselves as programmers.",I am very much in favor. These practices make us better programmers and improve our code. It helps us organize our code in a coherent and structured manner.  ,TLDR: The standard is great and the linter makes it easier to adhere to the standard.
10/20/2021 0:54:13,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,,"It's unreasonable to take off an entire 10% the code standard grade for the smallest formatting mistake (like not putting parentheses around an expression that's within a larger expression, for readability)","yes, as long as the code standard isn't overly strict, only offering general guidelines to follow. Yes, because it is good programming practice",
10/20/2021 5:22:11,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Agree,"It does not catch certain errors such as include order and missing lines between comments and code (some of this is being updated in the new one I believe). Additionally, it prints the same error if you include extra rather than too few spaces around operators which makes determining the issue more difficult (especially when I was first using it and the error looks like a too little space issue).
Also, the error given when you use a command like ""else return 0"" is pretty unclear as well.","Overall it's pretty good, but I feel that the code standard makes up a very large portion of the grade. This means that even if you write readable code which functions properly and mostly adheres to the code standard you can still lose a large amount of points for small code standard errors.",Yes because it is useful for ensuring everyone writes readable code and because code standards are used in industry and the real world.,
10/20/2021 5:49:17,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,I personally like the linter and I can't think of better suggestions.,,I like having a code standard because it forces me to be aware of my code writing. This helps myself just as much as it helps the teaching team.,
10/20/2021 6:44:02,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Neutral,Agree,Agree,,,"Yes, it helps make code more readable ",
10/20/2021 6:50:47,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,,,,
10/20/2021 7:42:57,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,I wish it told me more of possible errors I may have in my coding standard.,,"I think, even if it was less strict some sort of code standard is nice to have to make code easier to read.",
10/20/2021 7:47:57,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Agree,Neutral,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,most of my issues with the old linter seem to be addressed in the new linter.,"ease up on some things, getting marked off two points (being downgraded to a 90 off the bat) for things like naming a variable counter when its pretty clear to any basic programmer what its counting seems childish. If there is one thing being counted in a function and u call it counter, anyone with a simple level of competence should know what it's counting. taking points off for things like var1, var2 etc. makes sense but things like counter, tokens, etc. seems too harsh. ","No, basic coding style adherence makes sense. Don't go over 80, comments when necessary, things like that are appropriate. However, the second you spend an unnecessary amount of time worrying over the code standard grade and have to take more time ""cleaning code"" to match someone else's standard, then I think it's a bit overboard. There is such a thing as overdoing it and if the code standard starts to inhibit the way you write code, than I think it is a bit excessive. Particularly because we get a grade, if you plan on taking points off for variables names, like someone in the class used tot_count and was marked off for that, (Again, anyone with a simple understanding of coding would know that means total count.) then you might want to consider at this point what you are even grading us on. Clearly that has nothing to do with our ability to read/write/understand code, I suggest that if the standard is this meticulous then you consider not grading it or at the least giving feedback on the mistakes but not putting it in the gradebook. It's not really fair that a class like this where we learn about such complicated concepts would drop our grade over something like the name of our variable, even when we get everything else right. ",I appreciate giving us the opportunity to provide feedback. :)
10/20/2021 9:01:02,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,,I feel that some of the smaller things with the code standard should be worth less points.,Yes I am in favor of it because it improves readability and teaches students more proper ways to write code.,
10/20/2021 10:33:52,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Disagree,Disagree,Neutral,Disagree,Disagree,Strongly agree,,Multiple assignments on one line should be allowed,,
10/20/2021 10:38:30,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Strongly agree,,,Yes I feel it does make better coders.,
10/20/2021 12:12:43,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,Agree,Make it more readable,Write a fixer to fix the coding standards ,Nope. Because there should be software that automatically fixes the coding standard,Awesome job though
10/20/2021 13:20:47,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Neutral,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,None,I feel like some of it is just tedious. For example how we have to use spaces instead of the indent button.,"I am somewhat in between on this because it does make it easier for TAs to grade, but at the same time it is just tedious and some of us have our own personal coding standard.",
10/20/2021 13:22:00,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Neutral,Agree,Neutral,Disagree,Disagree,Agree,Neutral,Disagree,Agree,,,,
10/20/2021 13:27:23,I have not adhered to any particular coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Strongly Disagree,Agree,Agree,Neutral,Strongly Disagree,Disagree,More specifications should be made for certain situations because although my error list is empty I am still getting half the points marked off as not everything is outlined in Linter.,If it was more implemented with Linter involving many of the cases for the grading on gradescope.,"No, not really as I feel as if my function works that should be enough, but I understand the importance of it.",
10/20/2021 13:31:59,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,,,"Yes, so that there's less/no confusion when coding in different courses.",
10/20/2021 15:04:39,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Strongly disagree,,,"yes, having all of the code submitted for the class written under the same standard probably makes grading easier
being able to follow a code standard is an important skill to have",
10/21/2021 5:55:26,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Neutral,Agree,Strongly Disagree,Strongly agree,"If it can check the variable name and initialization, then it will be perfect","No, I dont have any",,
10/21/2021 6:15:16,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Disagree,Strongly Agree,Strongly Disagree,Agree,Neutral,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly agree,"Linter doesn't catch the mistakes all the times, it's not really reliable.","Purdue university doesn't have a set coding standard, all the cs classes have their own unique coding standard, so I don't really get the point of learning one if i have to learn another standard next semester anyway. ","no, like the previous question learning coding standard only makes me harder to adopt a new coding standard in different class. ",none
10/21/2021 10:04:42,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,,Agree,Disagree,Neutral,Disagree,Disagree,Strongly Disagree,Agree,The linter is good bar any bugs that are being worked out but would be more helpful with a better code standard,I think it would be helpful to have a less strenuous and harsh code standard. A lot of it seems to be up to the decision of the ta which is unfair as I can’t plan before hand how the ta will grade. Having over 10 or so sections for code standard is too much,I am in favor for having a lax one so that people dont get lazy and have totally unreadable code but if code is well organized then it shouldn’t be much more than that,
10/21/2021 10:16:56,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Neutral,Disagree,Disagree,Neutral,Agree,I am getting errors for the new linter based on indenting and space where there are no errors for such,I am still unclear as to what counts as a valid variable name and a unclear variable name,"I believe as long as the code follows its own code standard it should be accepted, yet if each assignment by the same student follows either no standard or a different standard then it could be a valid reason to take off points",none
10/21/2021 10:22:13,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Disagree,Disagree,Strongly Disagree,Agree,"The linter should check be able to check things about the code standard that aren’t subjective (comment spacing, multiple line condition/argument alignment)",The code standard can sometimes be a bit vague. I personally know that some people have lost points for “scope” when putting a definition within a loop would not have allowed for the code to compile. I think that this doesn’t really help with writing code.,"A small code standard is fine. However the code standard in this course is overly detailed and simply causes more frustration. Variable naming for example should be clear, but the clarity expected by the graders in this course is frankly ridiculous.",
10/21/2021 10:32:41,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Agree,Neutral,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Agree,I think that the line max length should be increased.,"It can be very tedious to format our headers a certain way, especially when we need to make a comment block for just one line of comments in function headers.","Yes, because it helps students adhere to a legible standard.",
10/21/2021 12:25:45,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Agree,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Nothing. The linter is fine. The coding standard is where there are problems.,The scope part is very unideal. Variables shouldn’t need to be put as close to when they are used in every situation.,"I am in favor to a certain degree. Being graded extremely strictly and pretty much subjectively based on the TA, I am not in favor.",
10/21/2021 16:44:13,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Neutral,Disagree,Agree,Neutral,Disagree,Disagree,Strongly Disagree,Neutral,Disagree,Agree,,,,
10/21/2021 17:34:57,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Disagree,Agree,Neutral,Agree,Disagree,Agree,A bit more precise when it comes to function headers,Sometimes it is a bit too much,"I understand why it helps sometimes, so yes I agree there should be. Specifically for the basic stuff like indentation and operators.  ",
10/21/2021 18:08:07,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly disagree,If there was a way to check the scope of variables it would make life easier.,If there was a way to make it more readable.,"Yes, it promotes a unified standard for coding.",
10/22/2021 4:08:25,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Neutral,Strongly Disagree,Neutral,Agree,Strongly Disagree,Strongly Agree,Disagree,Agree,Agree,Disagree,,,,
10/22/2021 5:32:34,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly agree,I think the old linter has been working very well for me. I can’t say the same for the new version.,I think it helps make my code more readable and the extra points don’t hurt :D,"Yes, it helps make code more readable",
10/24/2021 6:28:52,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,no,no,no,no
10/24/2021 9:22:49,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly disagree,,,Yes. Having a code standard makes it easier for others to read your code which in turn is helpful in lot of other areas like research.,
10/26/2021 7:05:22,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,I think there should be fixes to the current bugs in the linter,,"Yes, because it helps code stay readable and understandable",
10/27/2021 18:29:22,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,None,"The footer is weird to me.  I would rather not have a footer or rather have a comment stating ""end of function""",yes because it makes the code readable for anyone and makes version control easier as well.,None
10/28/2021 7:07:57,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,na,na,na,na
10/28/2021 8:50:16,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Agree,Disagree,more description,n/a,"yes, it makes sense",
11/11/2021 9:02:49,I have not adhered to any particular coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly agree,none,none,"yes, it is helpful to code better",
11/29/2021 15:40:29,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,N/A,N/A,"Yes, I know other students believe it is useless but I see the helpfulness of it. It makes code much more readable and consistent. I would like to have a coding standard in other classes.",
11/30/2021 18:03:08,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly disagree,,the descriptive name,yes make my code more readable ,
12/3/2021 6:26:53,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly agree,More feedback on the naming of the variable ,I don't have any issues except for the naming of variables. ,Code standards has definitely helped me write readable code. Otherwise it would have been hard for me to debug my own code. ,
12/4/2021 9:38:48,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,Neutral,Disagree,Disagree,Make it more user friendly,Some things are confusing also graders don't write correct reasons for cutting points,Not at all,
12/5/2021 16:10:45,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Agree,"Before, I would have suggested some bug fixes, but everything seems to be mostly working.","I feel like the code standard is a little vague at points, but I can't think of where at the moment.","I support the idea of having a code standard, but maybe one that's a little less strict.",
12/7/2021 2:07:51,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Neutral,Strongly agree,The linter sometimes points out errors that are directly contradicting the code standards on the course website.,The code standard is a bit rigorous ,"Yes, as it really changed how readable my code was.",
12/7/2021 4:28:10,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,,,,
12/9/2021 14:34:54,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Neutral,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Agree,,,,
12/12/2021 17:15:13,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,N/A,N/A,N/A,N/A
12/14/2021 15:39:16,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Strongly Disagree,Agree,Neutral,Agree,"There are no changes that I could suggest to make the linter itself better, though I have qualms with the actual homework standard. I always was curious though what a ""malformed"" header comment was though as I was never able to resolve that error despite reading through the course coding standard numerous times.",The code standard is not described in detail in the actual course website making it a very obscure standard to adhere to. There was a lot of guesswork that I had to do to try and get full points on the coding standard and moreover find it a tad unreasonable how many times i was marked off points for relatively small things like having to justify why a variable name made sense to me. ,"Yes I am, though I liked the command that I could run in Intellij when I was in CS 180. Coding is already hard in the terminal, especially for people who are taking this class as their second programming class ever. ","There was a lot I feel Professor Tursktra did not take into account of when teaching this course. The first lecture I sat in class on material was about terminal flags and then File I/O which was blindsiding as someone who had literally just come out of their first programming class ever. The tone of the class always seemed like the professor was ""discussing"" curriculum among peers that knew exactly what he was talking about rather than students who are possibly seeing this for the first time ever."
